"time","src_ip","dst_ip","dport","sport","bytesin","bytesout","pkts","pktsin","pktsout","synin","synackout","rstin","rstout","get","post"
2021-03-21 23:58:05,128.116.70.76,213.61.202.118,80,63787,168,84,3,2,1,1,1,1,0,0,0
2021-03-21 23:58:05,104.248.121.227,213.61.202.120,27931,53752,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:05,128.116.70.76,213.61.202.118,80,47739,168,84,3,2,1,1,1,1,0,0,0
2021-03-21 23:58:06,94.82.64.194,213.61.202.114,28874,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:06,213.61.202.114,94.82.64.194,9016,28874,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:07,92.63.197.62,213.61.202.114,45881,59326,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:07,139.59.171.118,213.61.202.116,9985,61953,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:07,40.126.31.10,213.61.202.114,34531,443,7904,9037,26,12,14,0,14,0,0,0,0
2021-03-21 23:58:07,213.61.202.114,40.126.31.10,443,34531,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:07,94.82.64.194,213.61.202.114,56793,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:07,213.61.202.114,94.82.64.194,9016,56793,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:07,185.156.73.31,213.61.202.115,47301,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:08,212.70.149.71,213.61.202.116,465,64026,215,133,3,2,1,0,1,0,0,0,0
2021-03-21 23:58:08,94.82.64.194,213.61.202.114,10119,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:08,213.61.202.114,94.82.64.194,9016,10119,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:08,104.236.11.44,213.61.202.125,8104,61953,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:08,94.232.46.25,213.61.202.119,7000,54533,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:09,185.156.73.31,213.61.202.122,38506,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:09,185.156.73.31,213.61.202.123,63619,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:09,94.82.64.194,213.61.202.114,47753,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:09,213.61.202.114,94.82.64.194,9016,47753,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:10,94.82.64.194,213.61.202.114,30595,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:10,213.61.202.114,94.82.64.194,9016,30595,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:10,117.251.63.10,213.61.202.117,23,53405,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:10,74.91.115.129,213.61.202.118,443,22,84,168,3,1,2,1,2,0,0,0,0
2021-03-21 23:58:10,74.91.115.129,213.61.202.118,80,22,84,168,3,1,2,1,2,0,0,0,0
2021-03-21 23:58:11,143.198.96.107,213.61.202.123,8100,61953,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:11,94.232.46.25,213.61.202.120,33089,54533,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:11,94.82.64.194,213.61.202.114,45349,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:11,213.61.202.114,94.82.64.194,9016,45349,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:12,74.91.115.129,213.61.202.118,80,22,0,84,1,0,1,0,1,0,0,0,0
2021-03-21 23:58:12,188.166.77.159,213.61.202.123,8182,50415,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:12,185.156.73.31,213.61.202.117,10018,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:12,94.82.64.194,213.61.202.114,35738,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:12,213.61.202.114,94.82.64.194,9016,35738,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:12,74.91.115.129,213.61.202.118,443,22,0,84,1,0,1,0,1,0,0,0,0
2021-03-21 23:58:12,40.126.31.136,213.61.202.114,30342,443,8391,1566,17,9,8,0,8,0,0,0,0
2021-03-21 23:58:12,213.61.202.114,40.126.31.136,443,30342,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:13,79.124.62.90,213.61.202.122,8060,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:13,185.156.73.31,213.61.202.125,61929,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:13,185.156.73.31,213.61.202.117,18084,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:13,213.61.202.114,20.190.159.137,443,21990,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:13,94.82.64.194,213.61.202.114,44081,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:13,213.61.202.114,94.82.64.194,9016,44081,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:13,20.190.159.137,213.61.202.114,56760,443,5387,1442,15,8,7,0,7,0,0,0,0
2021-03-21 23:58:13,212.70.149.71,213.61.202.116,465,64026,221,137,3,2,1,0,1,0,0,0,0
2021-03-21 23:58:13,213.61.202.114,20.190.159.137,443,56760,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:14,62.183.81.42,213.61.202.121,1433,43275,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:14,45.40.132.20,213.61.202.120,3478,80,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:14,45.40.132.20,213.61.202.120,443,80,168,0,2,2,0,0,0,0,0,0,0
2021-03-21 23:58:14,45.40.132.20,213.61.202.120,80,80,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:14,45.40.132.20,213.61.202.120,8080,80,168,84,3,2,1,1,1,0,1,0,0
2021-03-21 23:58:14,94.82.64.194,213.61.202.114,64788,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:14,213.61.202.114,94.82.64.194,9016,64788,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:14,34.102.136.180,213.61.202.119,10754,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:14,185.156.73.31,213.61.202.123,45662,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:14,20.190.159.137,213.61.202.114,21990,443,9274,1961,20,11,9,0,9,0,0,0,0
2021-03-21 23:58:15,185.156.73.31,213.61.202.125,28900,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:15,185.156.73.31,213.61.202.120,21241,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:15,94.82.64.194,213.61.202.114,32892,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:15,185.156.73.31,213.61.202.114,3798,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:15,213.61.202.114,94.82.64.194,9016,32892,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:15,213.61.202.114,40.126.31.10,443,54153,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:16,45.40.132.20,213.61.202.117,465,80,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:16,74.91.115.129,213.61.202.118,80,22,0,84,1,0,1,0,1,0,0,0,0
2021-03-21 23:58:16,45.40.132.20,213.61.202.117,80,80,168,0,2,2,0,0,0,0,0,0,0
2021-03-21 23:58:16,94.82.64.194,213.61.202.114,29372,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:16,213.61.202.114,94.82.64.194,9016,29372,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:16,45.40.132.20,213.61.202.117,3074,80,252,0,3,3,0,1,0,0,0,0,0
2021-03-21 23:58:16,74.91.115.129,213.61.202.118,443,22,0,84,1,0,1,0,1,0,0,0,0
2021-03-21 23:58:16,40.126.31.10,213.61.202.114,54153,443,27479,27504,60,29,31,0,31,0,1,0,0
2021-03-21 23:58:17,185.156.73.31,213.61.202.115,19361,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:17,94.82.64.194,213.61.202.114,29435,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:58:17,213.61.202.114,94.82.64.194,9016,29435,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:17,195.54.161.150,213.61.202.117,44427,56872,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:18,94.232.46.25,213.61.202.121,7000,54533,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:18,212.70.149.71,213.61.202.116,465,64026,239,137,3,2,1,0,1,0,0,0,0
2021-03-21 23:58:18,71.6.233.40,213.61.202.117,9000,9000,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:18,94.82.64.194,213.61.202.114,5404,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:18,213.61.202.114,94.82.64.194,9016,5404,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:18,94.82.64.194,213.61.202.114,29435,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:58:19,185.156.73.31,213.61.202.114,38825,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:19,94.82.64.194,213.61.202.114,43895,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:19,203.119.86.101,213.61.202.125,18658,53,180,180,4,2,2,0,2,0,0,0,0
2021-03-21 23:58:19,213.61.202.114,94.82.64.194,9016,43895,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:19,40.126.31.136,213.61.202.114,45326,443,8391,1566,17,9,8,0,8,0,0,0,0
2021-03-21 23:58:19,213.61.202.114,40.126.31.136,443,45326,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:20,20.190.159.137,213.61.202.114,43914,443,4359,1709,13,7,6,0,6,0,0,0,0
2021-03-21 23:58:20,79.124.62.90,213.61.202.121,6676,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:20,213.61.202.114,20.190.159.137,443,43914,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:20,94.82.64.194,213.61.202.114,54189,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:20,213.61.202.114,94.82.64.194,9016,54189,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:20,20.190.159.137,213.61.202.114,36131,443,5471,1442,16,9,7,0,7,0,0,0,0
2021-03-21 23:58:20,213.61.202.114,20.190.159.137,443,36131,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:20,185.156.73.31,213.61.202.115,22025,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:21,185.156.73.31,213.61.202.114,21740,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:21,185.156.73.31,213.61.202.122,15405,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:21,94.82.64.194,213.61.202.114,58732,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:21,74.120.14.81,213.61.202.115,12420,50910,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:21,213.61.202.114,94.82.64.194,9016,58732,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:21,20.190.159.137,213.61.202.114,43914,443,4915,252,7,4,3,0,3,0,0,0,0
2021-03-21 23:58:22,94.82.64.194,213.61.202.114,45607,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:22,213.61.202.114,94.82.64.194,9016,45607,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:22,40.126.31.10,213.61.202.114,19537,443,5954,4871,17,8,9,0,9,0,0,0,0
2021-03-21 23:58:22,213.61.202.114,40.126.31.10,443,19537,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:23,94.82.64.194,213.61.202.114,54828,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:23,213.61.202.114,94.82.64.194,9016,54828,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:23,212.70.149.71,213.61.202.116,465,64026,219,183,3,2,1,0,1,0,0,0,0
2021-03-21 23:58:24,92.63.197.62,213.61.202.117,45881,59326,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:24,185.156.73.31,213.61.202.123,61929,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:24,34.102.136.180,213.61.202.123,58598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:24,74.91.115.129,213.61.202.118,80,22,0,84,1,0,1,0,1,0,0,0,0
2021-03-21 23:58:24,94.82.64.194,213.61.202.114,43982,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:24,34.102.136.180,213.61.202.114,29553,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:24,213.61.202.114,94.82.64.194,9016,43982,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:24,74.91.115.129,213.61.202.118,443,22,0,84,1,0,1,0,1,0,0,0,0
2021-03-21 23:58:25,185.156.73.31,213.61.202.125,906,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:25,34.102.136.180,213.61.202.123,58598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:25,94.82.64.194,213.61.202.114,43847,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:25,213.61.202.114,94.82.64.194,9016,43847,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:25,34.102.136.180,213.61.202.114,29553,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:25,185.156.73.31,213.61.202.119,25437,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:26,94.82.64.194,213.61.202.114,58603,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:26,92.63.197.62,213.61.202.125,45881,59326,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:26,213.61.202.114,94.82.64.194,9016,58603,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:26,40.126.31.10,213.61.202.114,19537,443,347,4802,7,3,4,0,4,0,0,0,0
2021-03-21 23:58:26,195.54.161.150,213.61.202.115,11811,56872,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:26,79.124.62.90,213.61.202.115,9039,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:27,34.102.136.180,213.61.202.123,58598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:27,185.156.73.31,213.61.202.116,60292,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:27,94.82.64.194,213.61.202.114,63843,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:27,34.102.136.180,213.61.202.114,29553,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:27,213.61.202.114,94.82.64.194,9016,63843,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:28,94.82.64.194,213.61.202.114,6830,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:28,213.61.202.114,94.82.64.194,9016,6830,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:28,185.156.73.31,213.61.202.117,8052,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:28,212.70.149.71,213.61.202.116,465,64026,180,90,3,2,1,0,1,0,0,0,0
2021-03-21 23:58:28,40.126.31.10,213.61.202.114,19537,443,1613,4134,9,4,5,0,5,0,1,0,0
2021-03-21 23:58:29,94.82.64.194,213.61.202.114,25573,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:29,42.192.39.113,213.61.202.122,22,53148,98,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:29,188.59.46.57,213.61.202.119,23,47432,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:29,213.61.202.114,94.82.64.194,9016,25573,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:30,94.82.64.194,213.61.202.114,41475,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:58:30,42.192.39.113,213.61.202.122,22,53148,98,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:30,34.102.136.180,213.61.202.119,10754,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:30,213.61.202.114,94.82.64.194,9016,41475,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:31,34.102.136.180,213.61.202.123,58598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:31,94.82.64.194,213.61.202.114,2158,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:31,34.102.136.180,213.61.202.114,29553,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:31,213.61.202.114,94.82.64.194,9016,2158,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:31,94.82.64.194,213.61.202.114,41475,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:58:32,185.216.140.31,213.61.202.117,9047,52806,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:32,42.192.39.113,213.61.202.122,22,53148,98,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:32,94.82.64.194,213.61.202.114,56868,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:58:32,213.61.202.114,94.82.64.194,9016,56868,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:33,94.82.64.194,213.61.202.114,47987,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:58:33,213.61.202.114,94.82.64.194,9016,47987,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:33,94.82.64.194,213.61.202.114,56868,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:58:34,94.82.64.194,213.61.202.114,5397,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:34,213.61.202.114,94.82.64.194,9016,5397,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:34,128.199.240.36,213.61.202.116,55555,46994,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:34,94.82.64.194,213.61.202.114,47987,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:58:35,94.82.64.194,213.61.202.114,48151,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:35,213.61.202.114,94.82.64.194,9016,48151,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:35,92.63.197.62,213.61.202.119,45881,59326,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:36,42.192.39.113,213.61.202.122,22,53148,98,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:36,195.54.161.150,213.61.202.119,44427,56872,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:36,94.82.64.194,213.61.202.114,59853,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:58:36,213.61.202.114,94.82.64.194,9016,59853,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:36,34.102.136.180,213.61.202.114,29598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:37,94.82.64.194,213.61.202.114,56494,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:58:37,2.23.155.234,213.61.202.114,46988,80,180,270,5,2,3,0,3,0,0,0,0
2021-03-21 23:58:37,213.61.202.114,94.82.64.194,9016,56494,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:37,34.102.136.180,213.61.202.114,29598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:37,103.145.13.120,213.61.202.114,81,57831,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:37,94.82.64.194,213.61.202.114,59853,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:58:38,192.35.168.96,213.61.202.117,82,51896,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:38,94.82.64.194,213.61.202.114,53337,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:58:38,213.61.202.114,94.82.64.194,9016,53337,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:38,185.216.140.31,213.61.202.125,9047,52867,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:38,192.35.168.77,213.61.202.121,16993,58198,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:38,94.82.64.194,213.61.202.114,56494,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:58:39,94.82.64.194,213.61.202.114,36165,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:58:39,213.61.202.114,94.82.64.194,9016,36165,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:39,34.102.136.180,213.61.202.114,29598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:39,45.134.26.123,213.61.202.114,10022,51432,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:39,45.134.26.123,213.61.202.114,10022,51433,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:39,45.134.26.123,213.61.202.114,10022,51431,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:39,94.82.64.194,213.61.202.114,53337,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:58:39,185.216.140.31,213.61.202.119,9047,39637,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:40,185.156.73.31,213.61.202.114,38506,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:40,185.156.73.31,213.61.202.125,19680,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:40,74.91.115.129,213.61.202.118,80,22,0,84,1,0,1,0,1,0,0,0,0
2021-03-21 23:58:40,213.61.202.114,94.82.64.194,9016,26536,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:40,34.102.136.180,213.61.202.123,58598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:40,135.148.49.230,213.61.202.119,14603,27015,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:40,74.91.115.129,213.61.202.118,443,22,0,84,1,0,1,0,1,0,0,0,0
2021-03-21 23:58:40,94.82.64.194,213.61.202.114,36165,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:58:40,34.102.136.180,213.61.202.114,29553,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:41,213.61.202.114,94.82.64.194,9016,62419,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:41,94.82.64.194,213.61.202.114,26536,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:42,185.156.73.31,213.61.202.119,38194,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:42,213.61.202.114,94.82.64.194,9016,17548,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:42,185.216.140.31,213.61.202.114,9047,60086,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:42,192.35.168.99,213.61.202.120,82,44002,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:42,52.166.127.37,213.61.202.114,38766,9354,84,259,2,1,1,0,1,0,0,0,0
2021-03-21 23:58:42,94.82.64.194,213.61.202.114,62419,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:43,213.61.202.114,94.82.64.194,9016,41374,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:43,34.102.136.180,213.61.202.114,29598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:43,185.216.140.31,213.61.202.115,9047,52987,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:43,185.156.73.31,213.61.202.117,54881,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:43,94.82.64.194,213.61.202.114,17548,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:44,185.156.73.31,213.61.202.126,8052,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:44,213.61.202.114,94.82.64.194,9016,34249,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:44,94.82.64.194,213.61.202.114,41374,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:45,185.156.73.31,213.61.202.117,61664,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:45,213.61.202.114,94.82.64.194,9016,40409,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:45,185.156.73.31,213.61.202.123,19361,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:45,94.82.64.194,213.61.202.114,34249,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:46,142.250.184.74,213.61.202.114,14420,443,163,90,2,1,1,0,1,0,0,0,0
2021-03-21 23:58:46,213.61.202.114,94.82.64.194,9016,50735,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:46,216.58.206.74,213.61.202.114,54921,443,90,90,2,1,1,0,1,0,0,0,0
2021-03-21 23:58:46,94.82.64.194,213.61.202.114,40409,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:47,119.82.141.125,213.61.202.119,23,45184,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:47,213.61.202.114,94.82.64.194,9016,25745,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:47,94.82.64.194,213.61.202.114,50735,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:48,78.189.45.181,213.61.202.114,23,3262,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:48,185.216.140.31,213.61.202.118,9047,54951,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:48,79.124.62.90,213.61.202.123,9544,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:48,213.61.202.114,94.82.64.194,9016,29106,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:48,185.156.73.31,213.61.202.119,41247,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:48,216.58.208.138,213.61.202.114,41026,443,163,90,2,1,1,0,1,0,0,0,0
2021-03-21 23:58:48,94.82.64.194,213.61.202.114,25745,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:49,213.61.202.114,94.82.64.194,9016,21887,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:49,185.156.73.31,213.61.202.116,59654,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:49,128.199.240.36,213.61.202.117,55555,46994,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:49,94.82.64.194,213.61.202.114,29106,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:50,43.245.222.163,213.61.202.118,1177,13944,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:50,213.61.202.114,94.82.64.194,9016,24966,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:58:50,185.216.140.31,213.61.202.121,9047,56801,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:50,94.232.46.25,213.61.202.119,81,54533,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:58:50,94.82.64.194,213.61.202.114,21887,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:58:51,142.250.184.74,213.61.202.114,14420,443,236,180,4,2,2,0,2,0,0,0,0
2021-03-21 23:58:51,34.102.136.180,213.61.202.114,29598,443,98,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:58:51,213.61.202.114,94.82.64.194,9016,41228,0,90,1,0,1,0,0,0,0,0,0
